county_name,state,year,fips,merge_key,drug_deaths,drug_quantity,population,death_rate,ship_rate
"PERRY COUNTY, AL",AL,2007.0,01105 ,011052007,,444.0,10591.0,,4192.2386932301015
"PERRY COUNTY, AL",AL,2008.0,01105 ,011052008,,536.0,10591.0,,5060.900764800303
"PERRY COUNTY, AL",AL,2009.0,01105 ,011052009,,555.0,10591.0,,5240.298366537626
"PERRY COUNTY, AL",AL,2010.0,01105 ,011052010,,495.0,10591.0,,4673.7796242092345
"PERRY COUNTY, AL",AL,2011.0,01105 ,011052011,,675.0,10591.0,,6373.33585119441
"PERRY COUNTY, AL",AL,2012.0,01105 ,011052012,,906.0,10591.0,,8554.43300915872
"PERRY COUNTY, AL",AL,2013.0,01105 ,011052013,,,10591.0,,
"PERRY COUNTY, AL",AL,2014.0,01105 ,011052014,,,10591.0,,
"PERRY COUNTY, AL",AL,2015.0,01105 ,011052015,,,10591.0,,
"PICKENS COUNTY, AL",AL,2003.0,01107 ,011072003,,,19746.0,,
"PICKENS COUNTY, AL",AL,2004.0,01107 ,011072004,,,19746.0,,
"PICKENS COUNTY, AL",AL,2005.0,01107 ,011072005,,,19746.0,,
"PICKENS COUNTY, AL",AL,2006.0,01107 ,011072006,,1848.0,19746.0,,9358.857490124583
"PICKENS COUNTY, AL",AL,2007.0,01107 ,011072007,,2725.0,19746.0,,13800.26334447483
"PICKENS COUNTY, AL",AL,2008.0,01107 ,011072008,,3418.0,19746.0,,17309.83490327155
"PICKENS COUNTY, AL",AL,2009.0,01107 ,011072009,,3299.0,19746.0,,16707.18120125595
"PICKENS COUNTY, AL",AL,2010.0,01107 ,011072010,,3411.0,19746.0,,17274.384685505924
"PICKENS COUNTY, AL",AL,2011.0,01107 ,011072011,,3832.0,19746.0,,19406.462068266992
"PICKENS COUNTY, AL",AL,2012.0,01107 ,011072012,,4337.0,19746.0,,21963.94206421554
"PICKENS COUNTY, AL",AL,2013.0,01107 ,011072013,,,19746.0,,
"PICKENS COUNTY, AL",AL,2014.0,01107 ,011072014,,,19746.0,,
"PICKENS COUNTY, AL",AL,2015.0,01107 ,011072015,,,19746.0,,
"PIKE COUNTY, AL",AL,2003.0,01109 ,011092003,,,32899.0,,
"PIKE COUNTY, AL",AL,2004.0,01109 ,011092004,,,32899.0,,
"PIKE COUNTY, AL",AL,2005.0,01109 ,011092005,,,32899.0,,
"PIKE COUNTY, AL",AL,2006.0,01109 ,011092006,,5209.0,32899.0,,15833.308003282775
"PIKE COUNTY, AL",AL,2007.0,01109 ,011092007,,6734.0,32899.0,,20468.70725553968
"PIKE COUNTY, AL",AL,2008.0,01109 ,011092008,,7078.0,32899.0,,21514.33174260616
"PIKE COUNTY, AL",AL,2009.0,01109 ,011092009,,8189.0,32899.0,,24891.334083102833
"PIKE COUNTY, AL",AL,2010.0,01109 ,011092010,,8767.0,32899.0,,26648.226389859876
"PIKE COUNTY, AL",AL,2011.0,01109 ,011092011,,9907.0,32899.0,,30113.377306301103
"PIKE COUNTY, AL",AL,2012.0,01109 ,011092012,,9874.0,32899.0,,30013.070306088328
"PIKE COUNTY, AL",AL,2013.0,01109 ,011092013,,,32899.0,,
"PIKE COUNTY, AL",AL,2014.0,01109 ,011092014,,,32899.0,,
"PIKE COUNTY, AL",AL,2015.0,01109 ,011092015,,,32899.0,,
"RANDOLPH COUNTY, AL",AL,2003.0,01111 ,011112003,,,22913.0,,
"RANDOLPH COUNTY, AL",AL,2004.0,01111 ,011112004,,,22913.0,,
"RANDOLPH COUNTY, AL",AL,2005.0,01111 ,011112005,,,22913.0,,
"RANDOLPH COUNTY, AL",AL,2006.0,01111 ,011112006,,3603.0,22913.0,,15724.697769824992
"RANDOLPH COUNTY, AL",AL,2007.0,01111 ,011112007,,4091.0,22913.0,,17854.493082529567
"RANDOLPH COUNTY, AL",AL,2008.0,01111 ,011112008,,4420.0,22913.0,,19290.359184742287
"RANDOLPH COUNTY, AL",AL,2009.0,01111 ,011112009,,4803.0,22913.0,,20961.899358442806
"RANDOLPH COUNTY, AL",AL,2010.0,01111 ,011112010,,5217.0,22913.0,,22768.73390651595
"RANDOLPH COUNTY, AL",AL,2011.0,01111 ,011112011,,5655.0,22913.0,,24680.312486361454
"RANDOLPH COUNTY, AL",AL,2012.0,01111 ,011112012,,6441.0,22913.0,,28110.679526906122
"RANDOLPH COUNTY, AL",AL,2013.0,01111 ,011112013,,,22913.0,,
"RANDOLPH COUNTY, AL",AL,2014.0,01111 ,011112014,,,22913.0,,
"RANDOLPH COUNTY, AL",AL,2015.0,01111 ,011112015,,,22913.0,,
"RUSSELL COUNTY, AL",AL,2003.0,01113 ,011132003,,,52947.0,,
"RUSSELL COUNTY, AL",AL,2004.0,01113 ,011132004,,,52947.0,,
"RUSSELL COUNTY, AL",AL,2005.0,01113 ,011132005,,,52947.0,,
"RUSSELL COUNTY, AL",AL,2006.0,01113 ,011132006,,10900.0,52947.0,,20586.624360209265
"RUSSELL COUNTY, AL",AL,2007.0,01113 ,011132007,,12539.0,52947.0,,23682.172738776513
"RUSSELL COUNTY, AL",AL,2008.0,01113 ,011132008,,14253.0,52947.0,,26919.372202391074
"RUSSELL COUNTY, AL",AL,2009.0,01113 ,011132009,,14996.0,52947.0,,28322.662284926435
"RUSSELL COUNTY, AL",AL,2010.0,01113 ,011132010,,15465.0,52947.0,,29208.453736755626
"RUSSELL COUNTY, AL",AL,2011.0,01113 ,011132011,,18995.0,52947.0,,35875.498139649084
"RUSSELL COUNTY, AL",AL,2012.0,01113 ,011132012,,21467.0,52947.0,,40544.31790280847
"RUSSELL COUNTY, AL",AL,2013.0,01113 ,011132013,,,52947.0,,
"RUSSELL COUNTY, AL",AL,2014.0,01113 ,011132014,,,52947.0,,
"RUSSELL COUNTY, AL",AL,2015.0,01113 ,011132015,,,52947.0,,
"ST. CLAIR COUNTY, AL",AL,2003.0,01115 ,011152003,,,83593.0,,
"ST. CLAIR COUNTY, AL",AL,2004.0,01115 ,011152004,,,83593.0,,
"ST. CLAIR COUNTY, AL",AL,2005.0,01115 ,011152005,,,83593.0,,
"ST. CLAIR COUNTY, AL",AL,2006.0,01115 ,011152006,,11669.0,83593.0,,13959.302812436446
"ST. CLAIR COUNTY, AL",AL,2007.0,01115 ,011152007,10.0,13575.0,83593.0,11.962724151543789,16239.398035720695
"ST. CLAIR COUNTY, AL",AL,2008.0,01115 ,011152008,,15549.0,83593.0,,18600.83978323544
"ST. CLAIR COUNTY, AL",AL,2009.0,01115 ,011152009,11.0,16048.0,83593.0,13.15899656669817,19197.779718397473
"ST. CLAIR COUNTY, AL",AL,2010.0,01115 ,011152010,14.0,17590.0,83593.0,16.747813812161308,21042.431782565527
"ST. CLAIR COUNTY, AL",AL,2011.0,01115 ,011152011,14.0,20465.0,83593.0,16.747813812161308,24481.714976134368
"ST. CLAIR COUNTY, AL",AL,2012.0,01115 ,011152012,,24097.0,83593.0,,28826.576387975067
"ST. CLAIR COUNTY, AL",AL,2013.0,01115 ,011152013,17.0,,83593.0,20.336631057624444,
"ST. CLAIR COUNTY, AL",AL,2014.0,01115 ,011152014,21.0,,83593.0,25.121720718241956,
"ST. CLAIR COUNTY, AL",AL,2015.0,01115 ,011152015,15.0,,83593.0,17.944086227315687,
"SHELBY COUNTY, AL",AL,2003.0,01117 ,011172003,,,195085.0,,
"SHELBY COUNTY, AL",AL,2004.0,01117 ,011172004,,,195085.0,,
"SHELBY COUNTY, AL",AL,2005.0,01117 ,011172005,,,195085.0,,
"SHELBY COUNTY, AL",AL,2006.0,01117 ,011172006,17.0,43868.0,195085.0,8.714150242202116,22486.608401466026
"SHELBY COUNTY, AL",AL,2007.0,01117 ,011172007,26.0,48318.0,195085.0,13.327523899838532,24767.6653766307
"SHELBY COUNTY, AL",AL,2008.0,01117 ,011172008,34.0,43504.0,195085.0,17.428300484404232,22300.02306686829
"SHELBY COUNTY, AL",AL,2009.0,01117 ,011172009,28.0,46320.0,195085.0,14.352718045979957,23743.496424635417
"SHELBY COUNTY, AL",AL,2010.0,01117 ,011172010,15.0,48853.0,195085.0,7.688956096060692,25041.904810723532
"SHELBY COUNTY, AL",AL,2011.0,01117 ,011172011,25.0,54283.0,195085.0,12.814926826767818,27825.3069174975
"SHELBY COUNTY, AL",AL,2012.0,01117 ,011172012,34.0,60527.0,195085.0,17.428300484404232,31025.96304175103
"SHELBY COUNTY, AL",AL,2013.0,01117 ,011172013,27.0,,195085.0,13.840120972909245,
"SHELBY COUNTY, AL",AL,2014.0,01117 ,011172014,37.0,,195085.0,18.96609170361637,
"SHELBY COUNTY, AL",AL,2015.0,01117 ,011172015,38.0,,195085.0,19.478688776687086,
"SUMTER COUNTY, AL",AL,2003.0,01119 ,011192003,,,13763.0,,
"SUMTER COUNTY, AL",AL,2004.0,01119 ,011192004,,,13763.0,,
"SUMTER COUNTY, AL",AL,2005.0,01119 ,011192005,,,13763.0,,
"SUMTER COUNTY, AL",AL,2006.0,01119 ,011192006,,601.0,13763.0,,4366.78049843784
"SUMTER COUNTY, AL",AL,2007.0,01119 ,011192007,,662.0,13763.0,,4809.99782024268
"SUMTER COUNTY, AL",AL,2008.0,01119 ,011192008,,729.0,13763.0,,5296.810288454552
"SUMTER COUNTY, AL",AL,2009.0,01119 ,011192009,,832.0,13763.0,,6045.193635108625
"SUMTER COUNTY, AL",AL,2010.0,01119 ,011192010,,955.0,13763.0,,6938.894136452808
"SUMTER COUNTY, AL",AL,2011.0,01119 ,011192011,,1158.0,13763.0,,8413.863256557437
"SUMTER COUNTY, AL",AL,2012.0,01119 ,011192012,,1436.0,13763.0,,10433.771706749982
"SUMTER COUNTY, AL",AL,2013.0,01119 ,011192013,,,13763.0,,
"SUMTER COUNTY, AL",AL,2014.0,01119 ,011192014,,,13763.0,,
"SUMTER COUNTY, AL",AL,2015.0,01119 ,011192015,,,13763.0,,
"TALLADEGA COUNTY, AL",AL,2003.0,01121 ,011212003,,,82291.0,,
"TALLADEGA COUNTY, AL",AL,2004.0,01121 ,011212004,,,82291.0,,
"TALLADEGA COUNTY, AL",AL,2005.0,01121 ,011212005,,,82291.0,,
"TALLADEGA COUNTY, AL",AL,2006.0,01121 ,011212006,,15528.0,82291.0,,18869.621222247875
"TALLADEGA COUNTY, AL",AL,2007.0,01121 ,011212007,,18466.0,82291.0,,22439.877993948307
"TALLADEGA COUNTY, AL",AL,2008.0,01121 ,011212008,,21492.0,82291.0,,26117.072340839215
"TALLADEGA COUNTY, AL",AL,2009.0,01121 ,011212009,,25521.0,82291.0,,31013.112004958017
"TALLADEGA COUNTY, AL",AL,2010.0,01121 ,011212010,,28270.0,82291.0,,34353.69602994252
"TALLADEGA COUNTY, AL",AL,2011.0,01121 ,011212011,,31080.0,82291.0,,37768.40723772952
"TALLADEGA COUNTY, AL",AL,2012.0,01121 ,011212012,10.0,32506.0,82291.0,12.151997180736654,39501.28203570257
"TALLADEGA COUNTY, AL",AL,2013.0,01121 ,011212013,11.0,,82291.0,13.367196898810318,
"TALLADEGA COUNTY, AL",AL,2014.0,01121 ,011212014,,,82291.0,,
"TALLADEGA COUNTY, AL",AL,2015.0,01121 ,011212015,,,82291.0,,
"TALLAPOOSA COUNTY, AL",AL,2003.0,01123 ,011232003,,,41616.0,,
"TALLAPOOSA COUNTY, AL",AL,2004.0,01123 ,011232004,,,41616.0,,
"TALLAPOOSA COUNTY, AL",AL,2005.0,01123 ,011232005,,,41616.0,,
"TALLAPOOSA COUNTY, AL",AL,2006.0,01123 ,011232006,,5225.0,41616.0,,12555.267204921183
"TALLAPOOSA COUNTY, AL",AL,2007.0,01123 ,011232007,,6006.0,41616.0,,14431.949250288351
"TALLAPOOSA COUNTY, AL",AL,2008.0,01123 ,011232008,,6506.0,41616.0,,15633.410226835831
"TALLAPOOSA COUNTY, AL",AL,2009.0,01123 ,011232009,,6936.0,41616.0,,16666.666666666664
"TALLAPOOSA COUNTY, AL",AL,2010.0,01123 ,011232010,,7676.0,41616.0,,18444.828911956938
"TALLAPOOSA COUNTY, AL",AL,2011.0,01123 ,011232011,,8014.0,41616.0,,19257.01653210304
"TALLAPOOSA COUNTY, AL",AL,2012.0,01123 ,011232012,,9661.0,41616.0,,23214.62898885044
"TALLAPOOSA COUNTY, AL",AL,2013.0,01123 ,011232013,,,41616.0,,
"TALLAPOOSA COUNTY, AL",AL,2014.0,01123 ,011232014,,,41616.0,,
"TALLAPOOSA COUNTY, AL",AL,2015.0,01123 ,011232015,,,41616.0,,
"TUSCALOOSA COUNTY, AL",AL,2003.0,01125 ,011252003,,,194656.0,,
"TUSCALOOSA COUNTY, AL",AL,2004.0,01125 ,011252004,,,194656.0,,
"TUSCALOOSA COUNTY, AL",AL,2005.0,01125 ,011252005,10.0,,194656.0,5.137267795495644,
"TUSCALOOSA COUNTY, AL",AL,2006.0,01125 ,011252006,22.0,27171.0,194656.0,11.301989150090415,13958.470327141213
"TUSCALOOSA COUNTY, AL",AL,2007.0,01125 ,011252007,29.0,30515.0,194656.0,14.898076606937366,15676.372677954956
"TUSCALOOSA COUNTY, AL",AL,2008.0,01125 ,011252008,31.0,34954.0,194656.0,15.925530166036495,17956.805852375473
"TUSCALOOSA COUNTY, AL",AL,2009.0,01125 ,011252009,28.0,38187.0,194656.0,14.384349827387801,19617.68453065921
"TUSCALOOSA COUNTY, AL",AL,2010.0,01125 ,011252010,22.0,40751.0,194656.0,11.301989150090415,20934.879993424296
"TUSCALOOSA COUNTY, AL",AL,2011.0,01125 ,011252011,21.0,44731.0,194656.0,10.788262370540851,22979.512576031564
"TUSCALOOSA COUNTY, AL",AL,2012.0,01125 ,011252012,27.0,54740.0,194656.0,13.870623047838238,28121.40391254315
"TUSCALOOSA COUNTY, AL",AL,2013.0,01125 ,011252013,30.0,,194656.0,15.411803386486932,
"TUSCALOOSA COUNTY, AL",AL,2014.0,01125 ,011252014,22.0,,194656.0,11.301989150090415,
"TUSCALOOSA COUNTY, AL",AL,2015.0,01125 ,011252015,24.0,,194656.0,12.329442709189543,
"WALKER COUNTY, AL",AL,2003.0,01127 ,011272003,,,67023.0,,
"WALKER COUNTY, AL",AL,2004.0,01127 ,011272004,,,67023.0,,
"WALKER COUNTY, AL",AL,2005.0,01127 ,011272005,11.0,,67023.0,16.412276382734284,
"WALKER COUNTY, AL",AL,2006.0,01127 ,011272006,,30824.0,67023.0,,45990.182474672874
"WALKER COUNTY, AL",AL,2007.0,01127 ,011272007,19.0,33912.0,67023.0,28.34847738835922,50597.556062844094
"WALKER COUNTY, AL",AL,2008.0,01127 ,011272008,32.0,37905.0,67023.0,47.744804022499736,56555.21238977664
"WALKER COUNTY, AL",AL,2009.0,01127 ,011272009,30.0,41731.0,67023.0,44.760753771093505,62263.70052071677
"WALKER COUNTY, AL",AL,2010.0,01127 ,011272010,32.0,44904.0,67023.0,47.744804022499736,66997.89624457277
"WALKER COUNTY, AL",AL,2011.0,01127 ,011272011,35.0,46809.0,67023.0,52.22087939960909,69840.2041090372
"WALKER COUNTY, AL",AL,2012.0,01127 ,011272012,23.0,49671.0,67023.0,34.31657789117168,74110.38001879952
"WALKER COUNTY, AL",AL,2013.0,01127 ,011272013,26.0,,67023.0,38.792653268281036,
"WALKER COUNTY, AL",AL,2014.0,01127 ,011272014,21.0,,67023.0,31.332527639765452,
"WALKER COUNTY, AL",AL,2015.0,01127 ,011272015,,,67023.0,,
"WASHINGTON COUNTY, AL",AL,2003.0,01129 ,011292003,,,17581.0,,
"WASHINGTON COUNTY, AL",AL,2004.0,01129 ,011292004,,,17581.0,,
"WASHINGTON COUNTY, AL",AL,2005.0,01129 ,011292005,,,17581.0,,
"WASHINGTON COUNTY, AL",AL,2006.0,01129 ,011292006,,548.0,17581.0,,3117.001308230476
"WASHINGTON COUNTY, AL",AL,2007.0,01129 ,011292007,,495.0,17581.0,,2815.539502872419
"WASHINGTON COUNTY, AL",AL,2008.0,01129 ,011292008,,570.0,17581.0,,3242.136397247028
"WASHINGTON COUNTY, AL",AL,2009.0,01129 ,011292009,,546.0,17581.0,,3105.6253910471532
"WASHINGTON COUNTY, AL",AL,2010.0,01129 ,011292010,,663.0,17581.0,,3771.1165462715435
"WASHINGTON COUNTY, AL",AL,2011.0,01129 ,011292011,,645.0,17581.0,,3668.733291621637
"WASHINGTON COUNTY, AL",AL,2012.0,01129 ,011292012,,693.0,17581.0,,3941.755304021387
"WASHINGTON COUNTY, AL",AL,2013.0,01129 ,011292013,,,17581.0,,
"WASHINGTON COUNTY, AL",AL,2014.0,01129 ,011292014,,,17581.0,,
"WASHINGTON COUNTY, AL",AL,2015.0,01129 ,011292015,,,17581.0,,
"WILCOX COUNTY, AL",AL,2003.0,01131 ,011312003,,,11670.0,,
"WILCOX COUNTY, AL",AL,2004.0,01131 ,011312004,,,11670.0,,
"WILCOX COUNTY, AL",AL,2005.0,01131 ,011312005,,,11670.0,,
"WILCOX COUNTY, AL",AL,2006.0,01131 ,011312006,,599.0,11670.0,,5132.819194515852
"WILCOX COUNTY, AL",AL,2007.0,01131 ,011312007,,822.0,11670.0,,7043.701799485862
"WILCOX COUNTY, AL",AL,2008.0,01131 ,011312008,,916.0,11670.0,,7849.185946872322
"WILCOX COUNTY, AL",AL,2009.0,01131 ,011312009,,1084.0,11670.0,,9288.774635818338
"WILCOX COUNTY, AL",AL,2010.0,01131 ,011312010,,1037.0,11670.0,,8886.032562125107
"WILCOX COUNTY, AL",AL,2011.0,01131 ,011312011,,1129.0,11670.0,,9674.378748928877
"WILCOX COUNTY, AL",AL,2012.0,01131 ,011312012,,1164.0,11670.0,,9974.293059125965
"WILCOX COUNTY, AL",AL,2013.0,01131 ,011312013,,,11670.0,,
"WILCOX COUNTY, AL",AL,2014.0,01131 ,011312014,,,11670.0,,
"WILCOX COUNTY, AL",AL,2015.0,01131 ,011312015,,,11670.0,,
"WINSTON COUNTY, AL",AL,2003.0,01133 ,011332003,,,24484.0,,
"WINSTON COUNTY, AL",AL,2004.0,01133 ,011332004,,,24484.0,,
"WINSTON COUNTY, AL",AL,2005.0,01133 ,011332005,,,24484.0,,
"WINSTON COUNTY, AL",AL,2006.0,01133 ,011332006,,6126.0,24484.0,,25020.421499754942
"WINSTON COUNTY, AL",AL,2007.0,01133 ,011332007,,6957.0,24484.0,,28414.474759026303
"WINSTON COUNTY, AL",AL,2008.0,01133 ,011332008,,8218.0,24484.0,,33564.77699722268
"WINSTON COUNTY, AL",AL,2009.0,01133 ,011332009,,8321.0,24484.0,,33985.45989217448
"WINSTON COUNTY, AL",AL,2010.0,01133 ,011332010,,8277.0,24484.0,,33805.75069433099
"WINSTON COUNTY, AL",AL,2011.0,01133 ,011332011,,18260.0,24484.0,,74579.31710504819
"WINSTON COUNTY, AL",AL,2012.0,01133 ,011332012,,10504.0,24484.0,,42901.486685182164
"WINSTON COUNTY, AL",AL,2013.0,01133 ,011332013,,,24484.0,,
"WINSTON COUNTY, AL",AL,2014.0,01133 ,011332014,,,24484.0,,
"WINSTON COUNTY, AL",AL,2015.0,01133 ,011332015,,,24484.0,,
"ALACHUA COUNTY, FL",FL,2003.0,12001 ,120012003,11.0,,247336.0,4.44739140278811,
"ALACHUA COUNTY, FL",FL,2004.0,12001 ,120012004,,,247336.0,,
"ALACHUA COUNTY, FL",FL,2005.0,12001 ,120012005,,,247336.0,,
"ALACHUA COUNTY, FL",FL,2006.0,12001 ,120012006,,54294.0,247336.0,,21951.515347543424
"ALACHUA COUNTY, FL",FL,2007.0,12001 ,120012007,17.0,56118.0,247336.0,6.873241258854352,22688.97370378756
"ALACHUA COUNTY, FL",FL,2008.0,12001 ,120012008,,64869.0,247336.0,,26227.07571886018
"ALACHUA COUNTY, FL",FL,2009.0,12001 ,120012009,15.0,73351.0,247336.0,6.064624640165604,29656.418798719154
"ALACHUA COUNTY, FL",FL,2010.0,12001 ,120012010,15.0,74339.0,247336.0,6.064624640165604,30055.87540835139
"ALACHUA COUNTY, FL",FL,2011.0,12001 ,120012011,14.0,75170.0,247336.0,5.660316330821231,30391.85561341657
"ALACHUA COUNTY, FL",FL,2012.0,12001 ,120012012,14.0,64830.0,247336.0,5.660316330821231,26211.307694795745
"ALACHUA COUNTY, FL",FL,2013.0,12001 ,120012013,12.0,,247336.0,4.851699712132484,
"ALACHUA COUNTY, FL",FL,2014.0,12001 ,120012014,19.0,,247336.0,7.6818578775430995,
"ALACHUA COUNTY, FL",FL,2015.0,12001 ,120012015,23.0,,247336.0,9.299091114920593,
"BAKER COUNTY, FL",FL,2003.0,12003 ,120032003,,,27115.0,,
"BAKER COUNTY, FL",FL,2004.0,12003 ,120032004,,,27115.0,,
"BAKER COUNTY, FL",FL,2005.0,12003 ,120032005,,,27115.0,,
"BAKER COUNTY, FL",FL,2006.0,12003 ,120032006,,8450.0,27115.0,,31163.562603724877
"BAKER COUNTY, FL",FL,2007.0,12003 ,120032007,,11144.0,27115.0,,41099.022681172784
"BAKER COUNTY, FL",FL,2008.0,12003 ,120032008,,11884.0,27115.0,,43828.139406232716
"BAKER COUNTY, FL",FL,2009.0,12003 ,120032009,,13641.0,27115.0,,50307.94763046285
"BAKER COUNTY, FL",FL,2010.0,12003 ,120032010,,17082.0,27115.0,,62998.34040199152
"BAKER COUNTY, FL",FL,2011.0,12003 ,120032011,,17866.0,27115.0,,65889.72893232529
"BAKER COUNTY, FL",FL,2012.0,12003 ,120032012,,13116.0,27115.0,,48371.74995390006
"BAKER COUNTY, FL",FL,2013.0,12003 ,120032013,,,27115.0,,
"BAKER COUNTY, FL",FL,2014.0,12003 ,120032014,,,27115.0,,
"BAKER COUNTY, FL",FL,2015.0,12003 ,120032015,,,27115.0,,
"BAY COUNTY, FL",FL,2003.0,12005 ,120052003,21.0,,168852.0,12.436927013005473,
"BAY COUNTY, FL",FL,2004.0,12005 ,120052004,18.0,,168852.0,10.66022315400469,
"BAY COUNTY, FL",FL,2005.0,12005 ,120052005,17.0,,168852.0,10.067988534337763,
"BAY COUNTY, FL",FL,2006.0,12005 ,120052006,34.0,50655.0,168852.0,20.135977068675526,29999.644659228197
"BAY COUNTY, FL",FL,2007.0,12005 ,120052007,30.0,46572.0,168852.0,17.767038590007818,27581.55070712814
"BAY COUNTY, FL",FL,2008.0,12005 ,120052008,23.0,49160.0,168852.0,13.621396252339325,29114.25390282614
"BAY COUNTY, FL",FL,2009.0,12005 ,120052009,18.0,53031.0,168852.0,10.66022315400469,31406.79411555682
"BAY COUNTY, FL",FL,2010.0,12005 ,120052010,22.0,60871.0,168852.0,13.0291616326724,36049.91353374553
"BAY COUNTY, FL",FL,2011.0,12005 ,120052011,,62817.0,168852.0,,37202.40210361737
"BAY COUNTY, FL",FL,2012.0,12005 ,120052012,15.0,68251.0,168852.0,8.883519295003909,40420.60502688745
"BAY COUNTY, FL",FL,2013.0,12005 ,120052013,19.0,,168852.0,11.252457773671619,
"BAY COUNTY, FL",FL,2014.0,12005 ,120052014,22.0,,168852.0,13.0291616326724,
"BAY COUNTY, FL",FL,2015.0,12005 ,120052015,25.0,,168852.0,14.805865491673181,
"BRADFORD COUNTY, FL",FL,2003.0,12007 ,120072003,,,28520.0,,
"BRADFORD COUNTY, FL",FL,2004.0,12007 ,120072004,,,28520.0,,
"BRADFORD COUNTY, FL",FL,2005.0,12007 ,120072005,,,28520.0,,
"BRADFORD COUNTY, FL",FL,2006.0,12007 ,120072006,,8450.0,28520.0,,29628.33099579243
"BRADFORD COUNTY, FL",FL,2007.0,12007 ,120072007,,9861.0,28520.0,,34575.73632538569
"BRADFORD COUNTY, FL",FL,2008.0,12007 ,120072008,,10934.0,28520.0,,38338.00841514727
"BRADFORD COUNTY, FL",FL,2009.0,12007 ,120072009,,12452.0,28520.0,,43660.58906030856
"BRADFORD COUNTY, FL",FL,2010.0,12007 ,120072010,,14384.0,28520.0,,50434.78260869565
"BRADFORD COUNTY, FL",FL,2011.0,12007 ,120072011,,12075.0,28520.0,,42338.709677419356
"BRADFORD COUNTY, FL",FL,2012.0,12007 ,120072012,,10056.0,28520.0,,35259.46704067321
"BRADFORD COUNTY, FL",FL,2013.0,12007 ,120072013,,,28520.0,,
"BRADFORD COUNTY, FL",FL,2014.0,12007 ,120072014,,,28520.0,,
"BRADFORD COUNTY, FL",FL,2015.0,12007 ,120072015,,,28520.0,,
"BREVARD COUNTY, FL",FL,2003.0,12009 ,120092003,97.0,,543376.0,17.851358911692824,
"BREVARD COUNTY, FL",FL,2004.0,12009 ,120092004,111.0,,543376.0,20.427843703071172,
"BREVARD COUNTY, FL",FL,2005.0,12009 ,120092005,119.0,,543376.0,21.900120726715937,
"BREVARD COUNTY, FL",FL,2006.0,12009 ,120092006,107.0,121039.0,543376.0,19.691705191248786,22275.3673331174
"BREVARD COUNTY, FL",FL,2007.0,12009 ,120092007,104.0,143028.0,543376.0,19.139601307381998,26322.104767233002
"BREVARD COUNTY, FL",FL,2008.0,12009 ,120092008,121.0,169937.0,543376.0,22.26818998262713,31274.29257089014
"BREVARD COUNTY, FL",FL,2009.0,12009 ,120092009,135.0,183556.0,543376.0,24.844674774005476,33780.6601690174
"BREVARD COUNTY, FL",FL,2010.0,12009 ,120092010,135.0,226565.0,543376.0,24.844674774005476,41695.805482759635
"BREVARD COUNTY, FL",FL,2011.0,12009 ,120092011,123.0,219692.0,543376.0,22.636259238538322,40430.935484820824
"BREVARD COUNTY, FL",FL,2012.0,12009 ,120092012,113.0,182934.0,543376.0,20.795912958982363,33666.190630429024
"BREVARD COUNTY, FL",FL,2013.0,12009 ,120092013,106.0,,543376.0,19.50767056329319,
"BREVARD COUNTY, FL",FL,2014.0,12009 ,120092014,111.0,,543376.0,20.427843703071172,
"BREVARD COUNTY, FL",FL,2015.0,12009 ,120092015,155.0,,543376.0,28.525367333117398,
"BROWARD COUNTY, FL",FL,2003.0,12011 ,120112003,230.0,,1748066.0,13.157397947217097,
"BROWARD COUNTY, FL",FL,2004.0,12011 ,120112004,287.0,,1748066.0,16.418144395005683,
"BROWARD COUNTY, FL",FL,2005.0,12011 ,120112005,320.0,,1748066.0,18.30594497004118,
"BROWARD COUNTY, FL",FL,2006.0,12011 ,120112006,282.0,453388.0,1748066.0,16.132114004848788,25936.549306490713
"BROWARD COUNTY, FL",FL,2007.0,12011 ,120112007,282.0,593627.0,1748066.0,16.132114004848788,33959.07248353323
"BROWARD COUNTY, FL",FL,2008.0,12011 ,120112008,326.0,702946.0,1748066.0,18.649181438229448,40212.78372784551
"BROWARD COUNTY, FL",FL,2009.0,12011 ,120112009,305.0,825594.0,1748066.0,17.447853799570495,47228.99478623805
"BROWARD COUNTY, FL",FL,2010.0,12011 ,120112010,262.0,949190.0,1748066.0,14.987992444221213,54299.43720660433
"BROWARD COUNTY, FL",FL,2011.0,12011 ,120112011,233.0,578276.0,1748066.0,13.329016181311232,33080.90197967354
"BROWARD COUNTY, FL",FL,2012.0,12011 ,120112012,228.0,376205.0,1748066.0,13.04298579115434,21521.212585794816
"BROWARD COUNTY, FL",FL,2013.0,12011 ,120112013,210.0,,1748066.0,12.013276386589522,
"BROWARD COUNTY, FL",FL,2014.0,12011 ,120112014,230.0,,1748066.0,13.157397947217097,
"BROWARD COUNTY, FL",FL,2015.0,12011 ,120112015,279.0,,1748066.0,15.96049577075465,
"CALHOUN COUNTY, FL",FL,2003.0,12013 ,120132003,,,14625.0,,
"CALHOUN COUNTY, FL",FL,2004.0,12013 ,120132004,,,14625.0,,
"CALHOUN COUNTY, FL",FL,2005.0,12013 ,120132005,,,14625.0,,
"CALHOUN COUNTY, FL",FL,2006.0,12013 ,120132006,,1700.0,14625.0,,11623.931623931625
"CALHOUN COUNTY, FL",FL,2007.0,12013 ,120132007,,1622.0,14625.0,,11090.59829059829
