COUNTY_NAME,BUYER_STATE,YEAR,MONTH,QUANTITY
"EL PASO COUNTY, TX",TX,2009,9,5084.0
"EL PASO COUNTY, TX",TX,2009,10,7622.0
"EL PASO COUNTY, TX",TX,2009,11,7065.0
"EL PASO COUNTY, TX",TX,2009,12,7604.0
"EL PASO COUNTY, TX",TX,2010,1,241.0
"EL PASO COUNTY, TX",TX,2010,2,5355.0
"EL PASO COUNTY, TX",TX,2010,3,6306.0
"EL PASO COUNTY, TX",TX,2010,4,5611.0
"EL PASO COUNTY, TX",TX,2010,5,5165.0
"EL PASO COUNTY, TX",TX,2010,6,5802.0
"EL PASO COUNTY, TX",TX,2010,7,5737.0
"EL PASO COUNTY, TX",TX,2010,8,5474.0
"EL PASO COUNTY, TX",TX,2010,9,5779.0
"EL PASO COUNTY, TX",TX,2010,10,6522.0
"EL PASO COUNTY, TX",TX,2010,11,7304.0
"EL PASO COUNTY, TX",TX,2010,12,8096.0
"EL PASO COUNTY, TX",TX,2011,1,901.0
"EL PASO COUNTY, TX",TX,2011,2,5354.0
"EL PASO COUNTY, TX",TX,2011,3,6579.0
"EL PASO COUNTY, TX",TX,2011,4,5799.0
"EL PASO COUNTY, TX",TX,2011,5,6352.0
"EL PASO COUNTY, TX",TX,2011,6,6913.0
"EL PASO COUNTY, TX",TX,2011,7,5671.0
"EL PASO COUNTY, TX",TX,2011,8,6235.0
"EL PASO COUNTY, TX",TX,2011,9,5921.0
"EL PASO COUNTY, TX",TX,2011,10,7096.0
"EL PASO COUNTY, TX",TX,2011,11,7697.0
"EL PASO COUNTY, TX",TX,2011,12,7659.0
"EL PASO COUNTY, TX",TX,2012,1,937.0
"EL PASO COUNTY, TX",TX,2012,2,5851.0
"EL PASO COUNTY, TX",TX,2012,3,5720.0
"EL PASO COUNTY, TX",TX,2012,4,5516.0
"EL PASO COUNTY, TX",TX,2012,5,6186.0
"EL PASO COUNTY, TX",TX,2012,6,5235.0
"EL PASO COUNTY, TX",TX,2012,7,5456.0
"EL PASO COUNTY, TX",TX,2012,8,5649.0
"EL PASO COUNTY, TX",TX,2012,9,4724.0
"EL PASO COUNTY, TX",TX,2012,10,7114.0
"EL PASO COUNTY, TX",TX,2012,11,7668.0
"EL PASO COUNTY, TX",TX,2012,12,6789.0
"ELBERT COUNTY, GA",GA,2006,1,34.0
"ELBERT COUNTY, GA",GA,2006,2,350.0
"ELBERT COUNTY, GA",GA,2006,3,422.0
"ELBERT COUNTY, GA",GA,2006,4,415.0
"ELBERT COUNTY, GA",GA,2006,5,423.0
"ELBERT COUNTY, GA",GA,2006,6,464.0
"ELBERT COUNTY, GA",GA,2006,7,405.0
"ELBERT COUNTY, GA",GA,2006,8,390.0
"ELBERT COUNTY, GA",GA,2006,9,363.0
"ELBERT COUNTY, GA",GA,2006,10,522.0
"ELBERT COUNTY, GA",GA,2006,11,541.0
"ELBERT COUNTY, GA",GA,2006,12,460.0
"ELBERT COUNTY, GA",GA,2007,1,26.0
"ELBERT COUNTY, GA",GA,2007,2,377.0
"ELBERT COUNTY, GA",GA,2007,3,415.0
"ELBERT COUNTY, GA",GA,2007,4,377.0
"ELBERT COUNTY, GA",GA,2007,5,455.0
"ELBERT COUNTY, GA",GA,2007,6,441.0
"ELBERT COUNTY, GA",GA,2007,7,459.0
"ELBERT COUNTY, GA",GA,2007,8,449.0
"ELBERT COUNTY, GA",GA,2007,9,441.0
"ELBERT COUNTY, GA",GA,2007,10,655.0
"ELBERT COUNTY, GA",GA,2007,11,611.0
"ELBERT COUNTY, GA",GA,2007,12,601.0
"ELBERT COUNTY, GA",GA,2008,1,71.0
"ELBERT COUNTY, GA",GA,2008,2,552.0
"ELBERT COUNTY, GA",GA,2008,3,483.0
"ELBERT COUNTY, GA",GA,2008,4,501.0
"ELBERT COUNTY, GA",GA,2008,5,483.0
"ELBERT COUNTY, GA",GA,2008,6,567.0
"ELBERT COUNTY, GA",GA,2008,7,548.0
"ELBERT COUNTY, GA",GA,2008,8,522.0
"ELBERT COUNTY, GA",GA,2008,9,535.0
"ELBERT COUNTY, GA",GA,2008,10,718.0
"ELBERT COUNTY, GA",GA,2008,11,691.0
"ELBERT COUNTY, GA",GA,2008,12,722.0
"ELBERT COUNTY, GA",GA,2009,1,42.0
"ELBERT COUNTY, GA",GA,2009,2,595.0
"ELBERT COUNTY, GA",GA,2009,3,585.0
"ELBERT COUNTY, GA",GA,2009,4,570.0
"ELBERT COUNTY, GA",GA,2009,5,543.0
"ELBERT COUNTY, GA",GA,2009,6,510.0
"ELBERT COUNTY, GA",GA,2009,7,505.0
"ELBERT COUNTY, GA",GA,2009,8,556.0
"ELBERT COUNTY, GA",GA,2009,9,480.0
"ELBERT COUNTY, GA",GA,2009,10,847.0
"ELBERT COUNTY, GA",GA,2009,11,626.0
"ELBERT COUNTY, GA",GA,2009,12,802.0
"ELBERT COUNTY, GA",GA,2010,1,30.0
"ELBERT COUNTY, GA",GA,2010,2,437.0
"ELBERT COUNTY, GA",GA,2010,3,559.0
"ELBERT COUNTY, GA",GA,2010,4,749.0
"ELBERT COUNTY, GA",GA,2010,5,642.0
"ELBERT COUNTY, GA",GA,2010,6,742.0
"ELBERT COUNTY, GA",GA,2010,7,510.0
"ELBERT COUNTY, GA",GA,2010,8,512.0
"ELBERT COUNTY, GA",GA,2010,9,507.0
"ELBERT COUNTY, GA",GA,2010,10,641.0
"ELBERT COUNTY, GA",GA,2010,11,681.0
"ELBERT COUNTY, GA",GA,2010,12,755.0
"ELBERT COUNTY, GA",GA,2011,1,87.0
"ELBERT COUNTY, GA",GA,2011,2,522.0
"ELBERT COUNTY, GA",GA,2011,3,596.0
"ELBERT COUNTY, GA",GA,2011,4,550.0
"ELBERT COUNTY, GA",GA,2011,5,513.0
"ELBERT COUNTY, GA",GA,2011,6,617.0
"ELBERT COUNTY, GA",GA,2011,7,548.0
"ELBERT COUNTY, GA",GA,2011,8,597.0
"ELBERT COUNTY, GA",GA,2011,9,597.0
"ELBERT COUNTY, GA",GA,2011,10,682.0
"ELBERT COUNTY, GA",GA,2011,11,675.0
"ELBERT COUNTY, GA",GA,2011,12,822.0
"ELBERT COUNTY, GA",GA,2012,1,108.0
"ELBERT COUNTY, GA",GA,2012,2,559.0
"ELBERT COUNTY, GA",GA,2012,3,579.0
"ELBERT COUNTY, GA",GA,2012,4,554.0
"ELBERT COUNTY, GA",GA,2012,5,567.0
"ELBERT COUNTY, GA",GA,2012,6,608.0
"ELBERT COUNTY, GA",GA,2012,7,554.0
"ELBERT COUNTY, GA",GA,2012,8,612.0
"ELBERT COUNTY, GA",GA,2012,9,597.0
"ELBERT COUNTY, GA",GA,2012,10,742.0
"ELBERT COUNTY, GA",GA,2012,11,799.0
"ELBERT COUNTY, GA",GA,2012,12,765.0
"ELLIS COUNTY, OK",OK,2006,2,27.0
"ELLIS COUNTY, OK",OK,2006,3,35.0
"ELLIS COUNTY, OK",OK,2006,4,26.0
"ELLIS COUNTY, OK",OK,2006,5,23.0
"ELLIS COUNTY, OK",OK,2006,6,28.0
"ELLIS COUNTY, OK",OK,2006,7,17.0
"ELLIS COUNTY, OK",OK,2006,8,33.0
"ELLIS COUNTY, OK",OK,2006,9,26.0
"ELLIS COUNTY, OK",OK,2006,10,32.0
"ELLIS COUNTY, OK",OK,2006,11,46.0
"ELLIS COUNTY, OK",OK,2006,12,42.0
"ELLIS COUNTY, OK",OK,2007,1,6.0
"ELLIS COUNTY, OK",OK,2007,2,26.0
"ELLIS COUNTY, OK",OK,2007,3,41.0
"ELLIS COUNTY, OK",OK,2007,4,31.0
"ELLIS COUNTY, OK",OK,2007,5,28.0
"ELLIS COUNTY, OK",OK,2007,6,35.0
"ELLIS COUNTY, OK",OK,2007,7,40.0
"ELLIS COUNTY, OK",OK,2007,8,31.0
"ELLIS COUNTY, OK",OK,2007,9,31.0
"ELLIS COUNTY, OK",OK,2007,10,42.0
"ELLIS COUNTY, OK",OK,2007,11,63.0
"ELLIS COUNTY, OK",OK,2007,12,41.0
"ELLIS COUNTY, OK",OK,2008,1,6.0
"ELLIS COUNTY, OK",OK,2008,2,27.0
"ELLIS COUNTY, OK",OK,2008,3,29.0
"ELLIS COUNTY, OK",OK,2008,4,40.0
"ELLIS COUNTY, OK",OK,2008,5,29.0
"ELLIS COUNTY, OK",OK,2008,6,25.0
"ELLIS COUNTY, OK",OK,2008,7,40.0
"ELLIS COUNTY, OK",OK,2008,8,40.0
"ELLIS COUNTY, OK",OK,2008,9,27.0
"ELLIS COUNTY, OK",OK,2008,10,51.0
"ELLIS COUNTY, OK",OK,2008,11,48.0
"ELLIS COUNTY, OK",OK,2008,12,67.0
"ELLIS COUNTY, OK",OK,2009,1,3.0
"ELLIS COUNTY, OK",OK,2009,2,41.0
"ELLIS COUNTY, OK",OK,2009,3,32.0
"ELLIS COUNTY, OK",OK,2009,4,40.0
"ELLIS COUNTY, OK",OK,2009,5,32.0
"ELLIS COUNTY, OK",OK,2009,6,38.0
"ELLIS COUNTY, OK",OK,2009,7,41.0
"ELLIS COUNTY, OK",OK,2009,8,41.0
"ELLIS COUNTY, OK",OK,2009,9,52.0
"ELLIS COUNTY, OK",OK,2009,10,53.0
"ELLIS COUNTY, OK",OK,2009,11,59.0
"ELLIS COUNTY, OK",OK,2009,12,62.0
"ELLIS COUNTY, OK",OK,2010,2,41.0
"ELLIS COUNTY, OK",OK,2010,3,41.0
"ELLIS COUNTY, OK",OK,2010,4,62.0
"ELLIS COUNTY, OK",OK,2010,5,47.0
"ELLIS COUNTY, OK",OK,2010,6,43.0
"ELLIS COUNTY, OK",OK,2010,7,52.0
"ELLIS COUNTY, OK",OK,2010,8,30.0
"ELLIS COUNTY, OK",OK,2010,9,54.0
"ELLIS COUNTY, OK",OK,2010,10,53.0
"ELLIS COUNTY, OK",OK,2010,11,57.0
"ELLIS COUNTY, OK",OK,2010,12,69.0
"ELLIS COUNTY, OK",OK,2011,2,49.0
"ELLIS COUNTY, OK",OK,2011,3,64.0
"ELLIS COUNTY, OK",OK,2011,4,58.0
"ELLIS COUNTY, OK",OK,2011,5,56.0
"ELLIS COUNTY, OK",OK,2011,6,68.0
"ELLIS COUNTY, OK",OK,2011,7,64.0
"ELLIS COUNTY, OK",OK,2011,8,70.0
"ELLIS COUNTY, OK",OK,2011,9,81.0
"ELLIS COUNTY, OK",OK,2011,10,86.0
"ELLIS COUNTY, OK",OK,2011,11,98.0
"ELLIS COUNTY, OK",OK,2011,12,98.0
"ELLIS COUNTY, OK",OK,2012,1,10.0
"ELLIS COUNTY, OK",OK,2012,2,101.0
"ELLIS COUNTY, OK",OK,2012,3,105.0
"ELLIS COUNTY, OK",OK,2012,4,78.0
"ELLIS COUNTY, OK",OK,2012,5,88.0
"ELLIS COUNTY, OK",OK,2012,6,71.0
"ELLIS COUNTY, OK",OK,2012,7,68.0
"ELLIS COUNTY, OK",OK,2012,8,83.0
"ELLIS COUNTY, OK",OK,2012,9,61.0
"ELLIS COUNTY, OK",OK,2012,10,92.0
"ELLIS COUNTY, OK",OK,2012,11,89.0
"ELLIS COUNTY, OK",OK,2012,12,73.0
"ELLIS COUNTY, TX",TX,2006,1,199.0
"ELLIS COUNTY, TX",TX,2006,2,1181.0
"ELLIS COUNTY, TX",TX,2006,3,1389.0
"ELLIS COUNTY, TX",TX,2006,4,1211.0
"ELLIS COUNTY, TX",TX,2006,5,1284.0
"ELLIS COUNTY, TX",TX,2006,6,1491.0
"ELLIS COUNTY, TX",TX,2006,7,1207.0
"ELLIS COUNTY, TX",TX,2006,8,1429.0
"ELLIS COUNTY, TX",TX,2006,9,1349.0
"ELLIS COUNTY, TX",TX,2006,10,1702.0
"ELLIS COUNTY, TX",TX,2006,11,1804.0
"ELLIS COUNTY, TX",TX,2006,12,1751.0
"ELLIS COUNTY, TX",TX,2007,1,144.0
"ELLIS COUNTY, TX",TX,2007,2,1405.0
"ELLIS COUNTY, TX",TX,2007,3,1690.0
"ELLIS COUNTY, TX",TX,2007,4,1594.0
"ELLIS COUNTY, TX",TX,2007,5,1696.0
"ELLIS COUNTY, TX",TX,2007,6,1843.0
"ELLIS COUNTY, TX",TX,2007,7,1620.0
"ELLIS COUNTY, TX",TX,2007,8,1909.0
"ELLIS COUNTY, TX",TX,2007,9,1511.0
"ELLIS COUNTY, TX",TX,2007,10,2141.0
"ELLIS COUNTY, TX",TX,2007,11,2227.0
"ELLIS COUNTY, TX",TX,2007,12,2213.0
"ELLIS COUNTY, TX",TX,2008,1,296.0
"ELLIS COUNTY, TX",TX,2008,2,1589.0
"ELLIS COUNTY, TX",TX,2008,3,1671.0
"ELLIS COUNTY, TX",TX,2008,4,2003.0
"ELLIS COUNTY, TX",TX,2008,5,1886.0
"ELLIS COUNTY, TX",TX,2008,6,1870.0
"ELLIS COUNTY, TX",TX,2008,7,2031.0
"ELLIS COUNTY, TX",TX,2008,8,1871.0
"ELLIS COUNTY, TX",TX,2008,9,2007.0
"ELLIS COUNTY, TX",TX,2008,10,2644.0
"ELLIS COUNTY, TX",TX,2008,11,2293.0
"ELLIS COUNTY, TX",TX,2008,12,2666.0
"ELLIS COUNTY, TX",TX,2009,1,171.0
"ELLIS COUNTY, TX",TX,2009,2,1892.0
"ELLIS COUNTY, TX",TX,2009,3,2249.0
"ELLIS COUNTY, TX",TX,2009,4,2264.0
"ELLIS COUNTY, TX",TX,2009,5,1922.0
"ELLIS COUNTY, TX",TX,2009,6,1951.0
"ELLIS COUNTY, TX",TX,2009,7,2017.0
"ELLIS COUNTY, TX",TX,2009,8,1910.0
"ELLIS COUNTY, TX",TX,2009,9,1990.0
"ELLIS COUNTY, TX",TX,2009,10,2457.0
"ELLIS COUNTY, TX",TX,2009,11,2309.0
"ELLIS COUNTY, TX",TX,2009,12,3001.0
"ELLIS COUNTY, TX",TX,2010,1,90.0
"ELLIS COUNTY, TX",TX,2010,2,1968.0
"ELLIS COUNTY, TX",TX,2010,3,2118.0
"ELLIS COUNTY, TX",TX,2010,4,2129.0
"ELLIS COUNTY, TX",TX,2010,5,1977.0
"ELLIS COUNTY, TX",TX,2010,6,2339.0
"ELLIS COUNTY, TX",TX,2010,7,2228.0
"ELLIS COUNTY, TX",TX,2010,8,2132.0
"ELLIS COUNTY, TX",TX,2010,9,2263.0
"ELLIS COUNTY, TX",TX,2010,10,2632.0
"ELLIS COUNTY, TX",TX,2010,11,2911.0
"ELLIS COUNTY, TX",TX,2010,12,2880.0
"ELLIS COUNTY, TX",TX,2011,1,260.0
"ELLIS COUNTY, TX",TX,2011,2,1998.0
"ELLIS COUNTY, TX",TX,2011,3,2535.0
"ELLIS COUNTY, TX",TX,2011,4,2223.0
"ELLIS COUNTY, TX",TX,2011,5,2494.0
"ELLIS COUNTY, TX",TX,2011,6,2556.0
"ELLIS COUNTY, TX",TX,2011,7,2291.0
"ELLIS COUNTY, TX",TX,2011,8,2509.0
"ELLIS COUNTY, TX",TX,2011,9,2514.0
"ELLIS COUNTY, TX",TX,2011,10,2795.0
"ELLIS COUNTY, TX",TX,2011,11,3132.0
"ELLIS COUNTY, TX",TX,2011,12,2799.0
"ELLIS COUNTY, TX",TX,2012,1,408.0
"ELLIS COUNTY, TX",TX,2012,2,2142.0
"ELLIS COUNTY, TX",TX,2012,3,2113.0
"ELLIS COUNTY, TX",TX,2012,4,2033.0
"ELLIS COUNTY, TX",TX,2012,5,2328.0
"ELLIS COUNTY, TX",TX,2012,6,1958.0
"ELLIS COUNTY, TX",TX,2012,7,2093.0
"ELLIS COUNTY, TX",TX,2012,8,2387.0
"ELLIS COUNTY, TX",TX,2012,9,2254.0
"ELLIS COUNTY, TX",TX,2012,10,3319.0
"ELLIS COUNTY, TX",TX,2012,11,3292.0
"ELLIS COUNTY, TX",TX,2012,12,3082.0
"EMANUEL COUNTY, GA",GA,2006,1,68.0
"EMANUEL COUNTY, GA",GA,2006,2,301.0
"EMANUEL COUNTY, GA",GA,2006,3,361.0
"EMANUEL COUNTY, GA",GA,2006,4,312.0
"EMANUEL COUNTY, GA",GA,2006,5,475.0
"EMANUEL COUNTY, GA",GA,2006,6,354.0
"EMANUEL COUNTY, GA",GA,2006,7,319.0
"EMANUEL COUNTY, GA",GA,2006,8,384.0
"EMANUEL COUNTY, GA",GA,2006,9,348.0
"EMANUEL COUNTY, GA",GA,2006,10,458.0
"EMANUEL COUNTY, GA",GA,2006,11,508.0
"EMANUEL COUNTY, GA",GA,2006,12,405.0
"EMANUEL COUNTY, GA",GA,2007,1,38.0
"EMANUEL COUNTY, GA",GA,2007,2,361.0
"EMANUEL COUNTY, GA",GA,2007,3,389.0
"EMANUEL COUNTY, GA",GA,2007,4,382.0
"EMANUEL COUNTY, GA",GA,2007,5,396.0
"EMANUEL COUNTY, GA",GA,2007,6,472.0
"EMANUEL COUNTY, GA",GA,2007,7,397.0
"EMANUEL COUNTY, GA",GA,2007,8,440.0
"EMANUEL COUNTY, GA",GA,2007,9,392.0
"EMANUEL COUNTY, GA",GA,2007,10,555.0
"EMANUEL COUNTY, GA",GA,2007,11,507.0
"EMANUEL COUNTY, GA",GA,2007,12,563.0
"EMANUEL COUNTY, GA",GA,2008,1,46.0
"EMANUEL COUNTY, GA",GA,2008,2,471.0
"EMANUEL COUNTY, GA",GA,2008,3,417.0
"EMANUEL COUNTY, GA",GA,2008,4,415.0
"EMANUEL COUNTY, GA",GA,2008,5,422.0
"EMANUEL COUNTY, GA",GA,2008,6,490.0
"EMANUEL COUNTY, GA",GA,2008,7,540.0
"EMANUEL COUNTY, GA",GA,2008,8,470.0
"EMANUEL COUNTY, GA",GA,2008,9,450.0
"EMANUEL COUNTY, GA",GA,2008,10,633.0
"EMANUEL COUNTY, GA",GA,2008,11,529.0
"EMANUEL COUNTY, GA",GA,2008,12,600.0
"EMANUEL COUNTY, GA",GA,2009,1,33.0
"EMANUEL COUNTY, GA",GA,2009,2,404.0
"EMANUEL COUNTY, GA",GA,2009,3,518.0
"EMANUEL COUNTY, GA",GA,2009,4,487.0
"EMANUEL COUNTY, GA",GA,2009,5,362.0
"EMANUEL COUNTY, GA",GA,2009,6,195.0
"EMANUEL COUNTY, GA",GA,2009,7,416.0
"EMANUEL COUNTY, GA",GA,2009,8,365.0
"EMANUEL COUNTY, GA",GA,2009,9,384.0
"EMANUEL COUNTY, GA",GA,2009,10,517.0
"EMANUEL COUNTY, GA",GA,2009,11,474.0
"EMANUEL COUNTY, GA",GA,2009,12,560.0
"EMANUEL COUNTY, GA",GA,2010,1,4.0
"EMANUEL COUNTY, GA",GA,2010,2,387.0
"EMANUEL COUNTY, GA",GA,2010,3,442.0
"EMANUEL COUNTY, GA",GA,2010,4,653.0
"EMANUEL COUNTY, GA",GA,2010,5,608.0
"EMANUEL COUNTY, GA",GA,2010,6,668.0
"EMANUEL COUNTY, GA",GA,2010,7,502.0
"EMANUEL COUNTY, GA",GA,2010,8,540.0
"EMANUEL COUNTY, GA",GA,2010,9,399.0
"EMANUEL COUNTY, GA",GA,2010,10,552.0
"EMANUEL COUNTY, GA",GA,2010,11,691.0
"EMANUEL COUNTY, GA",GA,2010,12,610.0
"EMANUEL COUNTY, GA",GA,2011,1,84.0
"EMANUEL COUNTY, GA",GA,2011,2,484.0
"EMANUEL COUNTY, GA",GA,2011,3,634.0
"EMANUEL COUNTY, GA",GA,2011,4,521.0
"EMANUEL COUNTY, GA",GA,2011,5,523.0
"EMANUEL COUNTY, GA",GA,2011,6,521.0
"EMANUEL COUNTY, GA",GA,2011,7,499.0
"EMANUEL COUNTY, GA",GA,2011,8,541.0
"EMANUEL COUNTY, GA",GA,2011,9,598.0
"EMANUEL COUNTY, GA",GA,2011,10,677.0
"EMANUEL COUNTY, GA",GA,2011,11,615.0
"EMANUEL COUNTY, GA",GA,2011,12,724.0
"EMANUEL COUNTY, GA",GA,2012,1,72.0
"EMANUEL COUNTY, GA",GA,2012,2,532.0
"EMANUEL COUNTY, GA",GA,2012,3,551.0
"EMANUEL COUNTY, GA",GA,2012,4,535.0
"EMANUEL COUNTY, GA",GA,2012,5,592.0
"EMANUEL COUNTY, GA",GA,2012,6,558.0
"EMANUEL COUNTY, GA",GA,2012,7,586.0
"EMANUEL COUNTY, GA",GA,2012,8,662.0
"EMANUEL COUNTY, GA",GA,2012,9,577.0
"EMANUEL COUNTY, GA",GA,2012,10,715.0
"EMANUEL COUNTY, GA",GA,2012,11,769.0
"EMANUEL COUNTY, GA",GA,2012,12,672.0
"ERATH COUNTY, TX",TX,2006,1,43.0
"ERATH COUNTY, TX",TX,2006,2,416.0
"ERATH COUNTY, TX",TX,2006,3,492.0
"ERATH COUNTY, TX",TX,2006,4,405.0
"ERATH COUNTY, TX",TX,2006,5,325.0
"ERATH COUNTY, TX",TX,2006,6,432.0
"ERATH COUNTY, TX",TX,2006,7,443.0
"ERATH COUNTY, TX",TX,2006,8,511.0
"ERATH COUNTY, TX",TX,2006,9,494.0
"ERATH COUNTY, TX",TX,2006,10,614.0
"ERATH COUNTY, TX",TX,2006,11,702.0
"ERATH COUNTY, TX",TX,2006,12,590.0
"ERATH COUNTY, TX",TX,2007,1,87.0
"ERATH COUNTY, TX",TX,2007,2,555.0
"ERATH COUNTY, TX",TX,2007,3,744.0
"ERATH COUNTY, TX",TX,2007,4,520.0
"ERATH COUNTY, TX",TX,2007,5,657.0
"ERATH COUNTY, TX",TX,2007,6,475.0
"ERATH COUNTY, TX",TX,2007,7,502.0
"ERATH COUNTY, TX",TX,2007,8,531.0
"ERATH COUNTY, TX",TX,2007,9,512.0
"ERATH COUNTY, TX",TX,2007,10,627.0
"ERATH COUNTY, TX",TX,2007,11,646.0
"ERATH COUNTY, TX",TX,2007,12,635.0
"ERATH COUNTY, TX",TX,2008,1,57.0
"ERATH COUNTY, TX",TX,2008,2,514.0
"ERATH COUNTY, TX",TX,2008,3,520.0
"ERATH COUNTY, TX",TX,2008,4,503.0
"ERATH COUNTY, TX",TX,2008,5,561.0
"ERATH COUNTY, TX",TX,2008,6,471.0
"ERATH COUNTY, TX",TX,2008,7,601.0
"ERATH COUNTY, TX",TX,2008,8,585.0
"ERATH COUNTY, TX",TX,2008,9,512.0
"ERATH COUNTY, TX",TX,2008,10,719.0
"ERATH COUNTY, TX",TX,2008,11,588.0
"ERATH COUNTY, TX",TX,2008,12,792.0
"ERATH COUNTY, TX",TX,2009,1,37.0
"ERATH COUNTY, TX",TX,2009,2,566.0
"ERATH COUNTY, TX",TX,2009,3,551.0
"ERATH COUNTY, TX",TX,2009,4,574.0
"ERATH COUNTY, TX",TX,2009,5,523.0
"ERATH COUNTY, TX",TX,2009,6,549.0
"ERATH COUNTY, TX",TX,2009,7,610.0
"ERATH COUNTY, TX",TX,2009,8,497.0
"ERATH COUNTY, TX",TX,2009,9,597.0
"ERATH COUNTY, TX",TX,2009,10,849.0
"ERATH COUNTY, TX",TX,2009,11,695.0
"ERATH COUNTY, TX",TX,2009,12,854.0
"ERATH COUNTY, TX",TX,2010,1,24.0
"ERATH COUNTY, TX",TX,2010,2,582.0
"ERATH COUNTY, TX",TX,2010,3,649.0
"ERATH COUNTY, TX",TX,2010,4,635.0
"ERATH COUNTY, TX",TX,2010,5,628.0
"ERATH COUNTY, TX",TX,2010,6,629.0
"ERATH COUNTY, TX",TX,2010,7,752.0
"ERATH COUNTY, TX",TX,2010,8,634.0
"ERATH COUNTY, TX",TX,2010,9,804.0
"ERATH COUNTY, TX",TX,2010,10,839.0
"ERATH COUNTY, TX",TX,2010,11,875.0
"ERATH COUNTY, TX",TX,2010,12,1039.0
"ERATH COUNTY, TX",TX,2011,1,63.0
"ERATH COUNTY, TX",TX,2011,2,586.0
"ERATH COUNTY, TX",TX,2011,3,781.0
"ERATH COUNTY, TX",TX,2011,4,728.0
"ERATH COUNTY, TX",TX,2011,5,672.0
"ERATH COUNTY, TX",TX,2011,6,762.0
"ERATH COUNTY, TX",TX,2011,7,711.0
"ERATH COUNTY, TX",TX,2011,8,989.0
"ERATH COUNTY, TX",TX,2011,9,759.0
"ERATH COUNTY, TX",TX,2011,10,909.0
"ERATH COUNTY, TX",TX,2011,11,1003.0
"ERATH COUNTY, TX",TX,2011,12,1064.0
"ERATH COUNTY, TX",TX,2012,1,106.0
"ERATH COUNTY, TX",TX,2012,2,514.0
"ERATH COUNTY, TX",TX,2012,3,540.0
"ERATH COUNTY, TX",TX,2012,4,441.0
"ERATH COUNTY, TX",TX,2012,5,574.0
"ERATH COUNTY, TX",TX,2012,6,667.0
"ERATH COUNTY, TX",TX,2012,7,442.0
"ERATH COUNTY, TX",TX,2012,8,529.0
"ERATH COUNTY, TX",TX,2012,9,498.0
"ERATH COUNTY, TX",TX,2012,10,706.0
"ERATH COUNTY, TX",TX,2012,11,759.0
"ERATH COUNTY, TX",TX,2012,12,714.0
"ESCAMBIA COUNTY, FL",FL,2006,1,689.0
"ESCAMBIA COUNTY, FL",FL,2006,2,4316.0
"ESCAMBIA COUNTY, FL",FL,2006,3,4894.0
"ESCAMBIA COUNTY, FL",FL,2006,4,4665.0
"ESCAMBIA COUNTY, FL",FL,2006,5,5753.0
"ESCAMBIA COUNTY, FL",FL,2006,6,5990.0
"ESCAMBIA COUNTY, FL",FL,2006,7,5424.0
"ESCAMBIA COUNTY, FL",FL,2006,8,6120.0
"ESCAMBIA COUNTY, FL",FL,2006,9,5200.0
"ESCAMBIA COUNTY, FL",FL,2006,10,6801.0
"ESCAMBIA COUNTY, FL",FL,2006,11,7354.0
"ESCAMBIA COUNTY, FL",FL,2006,12,6559.0
"ESCAMBIA COUNTY, FL",FL,2007,1,611.0
"ESCAMBIA COUNTY, FL",FL,2007,2,5418.0
"ESCAMBIA COUNTY, FL",FL,2007,3,6487.0
"ESCAMBIA COUNTY, FL",FL,2007,4,5992.0
"ESCAMBIA COUNTY, FL",FL,2007,5,6781.0
"ESCAMBIA COUNTY, FL",FL,2007,6,6074.0
"ESCAMBIA COUNTY, FL",FL,2007,7,6602.0
"ESCAMBIA COUNTY, FL",FL,2007,8,6588.0
"ESCAMBIA COUNTY, FL",FL,2007,9,5628.0
"ESCAMBIA COUNTY, FL",FL,2007,10,8135.0
"ESCAMBIA COUNTY, FL",FL,2007,11,8692.0
"ESCAMBIA COUNTY, FL",FL,2007,12,7719.0
"ESCAMBIA COUNTY, FL",FL,2008,1,1189.0
"ESCAMBIA COUNTY, FL",FL,2008,2,5954.0
"ESCAMBIA COUNTY, FL",FL,2008,3,6255.0
"ESCAMBIA COUNTY, FL",FL,2008,4,6557.0
"ESCAMBIA COUNTY, FL",FL,2008,5,6285.0
"ESCAMBIA COUNTY, FL",FL,2008,6,6318.0
"ESCAMBIA COUNTY, FL",FL,2008,7,6173.0
"ESCAMBIA COUNTY, FL",FL,2008,8,6545.0
"ESCAMBIA COUNTY, FL",FL,2008,9,6168.0
"ESCAMBIA COUNTY, FL",FL,2008,10,8038.0
"ESCAMBIA COUNTY, FL",FL,2008,11,7370.0
"ESCAMBIA COUNTY, FL",FL,2008,12,8597.0
"ESCAMBIA COUNTY, FL",FL,2009,1,437.0
"ESCAMBIA COUNTY, FL",FL,2009,2,5727.0
"ESCAMBIA COUNTY, FL",FL,2009,3,7220.0
"ESCAMBIA COUNTY, FL",FL,2009,4,6567.0
"ESCAMBIA COUNTY, FL",FL,2009,5,6027.0
"ESCAMBIA COUNTY, FL",FL,2009,6,6306.0
"ESCAMBIA COUNTY, FL",FL,2009,7,7058.0
"ESCAMBIA COUNTY, FL",FL,2009,8,6619.0
"ESCAMBIA COUNTY, FL",FL,2009,9,6756.0
"ESCAMBIA COUNTY, FL",FL,2009,10,9444.0
"ESCAMBIA COUNTY, FL",FL,2009,11,8110.0
"ESCAMBIA COUNTY, FL",FL,2009,12,9731.0
